user_id,sex,bdate,city
622978461,2,11.3.2009,Брянск
623165827,2,,Unknown
623615317,2,,Магадан
624266544,2,,Кимовск
624327271,2,,Харьков
624969529,2,20.6.1985,Unknown
625117074,2,26.1.1993,Луганск
625684006,2,,Кинешма
626225657,2,15.3.1979,Unknown
626246281,2,13.7.1991,Unknown
626906247,2,13.2.1995,Родники
627216376,2,,Киров
627419720,1,31.1,Избушки
628089312,2,25.6.2007,Unknown
628167617,1,8.9.2007,Manila
628232545,2,5.5.1994,Chicago
628244505,2,15.1.1987,Unknown
628485144,1,3.7.2006,Unknown
628617685,2,20.10.1981,Unknown
628981822,2,4.9.2006,Unknown
629147168,1,21.1.2003,Волгоград
629245059,1,16.12.1997,Unknown
629287985,2,6.12.1986,Unknown
629900567,2,25.4.2006,Unknown
630301006,2,6.8.1982,Unknown
630466955,2,,Unknown
630703097,1,10.10.2000,Тбилиси
630715457,2,25.10,Houston
630746971,1,,Unknown
630772210,2,7.10.1985,Санкт-Петербург
630820000,1,26.12.2000,Unknown
631426587,2,3.2.1983,Астрахань
631647448,2,6.12.1971,Киев
632151076,2,10.10.1988,Unknown
632236088,2,,Unknown
633784881,2,,Madrid
634417531,2,8.10.2007,Unknown
634555209,1,17.7.2009,Unknown
634620176,2,1.1,Cairo
634668664,2,12.7,Москва
634855583,2,5.8.2009,Екатеринбург
634895949,2,,San Francisco
635555735,2,15.5.2006,Unknown
635668546,1,17.4.1905,Unknown
636979384,1,14.8.2008,Unknown
637119059,1,26.11.1986,Unknown
637431993,1,15.12,Саки
637764341,2,13.6.1985,Unknown
638046336,2,,Unknown
638222515,2,27.6.1983,Находка
638235011,1,31.7.2006,Unknown
638457803,2,16.11.1998,Unknown
638639324,2,12.10,Апшеронск
638726072,2,25.5.1988,Unknown
639107072,2,16.7.2003,Unknown
640054520,2,,Unknown
640054553,2,25.5.1969,Томск
640393180,2,,Unknown
640440028,2,6.9.1998,Unknown
640715842,2,20.3.1995,Sidi Slimane
640733015,2,26.8.1987,Unknown
641460131,1,8.10.2007,Unknown
641580090,2,14.6.2006,Unknown
641792758,2,5.8.1983,Unknown
641938099,2,15.12.2002,Казань
641966718,2,24.11,Москва
642444540,2,,Unknown
642587883,2,8.2.1985,Казань
642588676,2,,Санкт-Петербург
642859522,2,21.9.1993,Unknown
643393734,2,,Seoul
643399601,2,,Волгоград
644111135,2,6.7.1980,Махачкала
644524750,1,14.3.2007,Unknown
644649916,2,7.7.1997,Москва
645308692,1,1.8.2001,Unknown
645401564,2,27.7.1986,Семей
645452907,1,15.12.1999,Unknown
646616641,2,25.2.2007,Unknown
646763985,2,28.3.2000,Unknown
647168467,2,5.7,Петропавловск
647459508,2,7.7.1990,Unknown
647813743,2,18.2.1968,Чебоксары
647823295,2,,Unknown
647935689,0,,Lima
648196414,1,20.9.1969,Елец
648644531,2,29.10.1987,Unknown
648668169,2,1.1.1995,Unknown
649120349,2,29.12.1990,Bari
649167298,1,,Unknown
649527450,2,16.1.1972,Unknown
649573502,2,8.6.2002,Unknown
649642336,2,4.8.2003,Ташкент
650814176,2,6.6.1923,Bangkok
651140049,1,21.9.1968,Unknown
651172397,2,,Unknown
651211222,1,26.5.2006,Unknown
651330638,2,22.4.1980,Москва
651408911,2,,Казань
651441081,2,21.1.1988,Севастополь
652425669,2,11.11.2001,Unknown
652462517,2,29.7.1988,Себеж
652602980,2,3.5.2007,Unknown
652801635,2,,Пермь
652903075,1,25.5,Unknown
653219395,2,,Unknown
653227244,1,21.8.2007,Unknown
653787550,1,4.5.2007,Unknown
654378998,2,,Unknown
654448226,2,1.5.2007,Unknown
654589247,2,7.5.2003,Unknown
654745219,2,14.3.1987,Волгоград
654784825,2,29.1.1997,Chicago
654829878,2,,Unknown
655084607,1,15.10.2002,Unknown
655483800,2,18.12.1984,Unknown
655547590,2,15.10.2001,Караганда
655719019,2,22.5.2007,Unknown
655862657,2,2.11.1986,Unknown
656362591,2,26.5.2001,Unknown
656492753,2,10.6.2003,Бишкек
656574530,2,8.11,Unknown
657062564,1,,Нижневартовск
657692345,2,2.4.1985,Unknown
657789529,1,12.3.2007,Unknown
657830897,2,1.4.1987,Новосибирск
658530956,2,9.5.1999,Оса
658558987,2,,Unknown
659016182,2,5.4.1995,Unknown
659056659,2,16.11.1993,Unknown
659129535,2,26.4.2003,Unknown
659205840,2,29.5.1981,Павлодар
659302935,2,28.8.1990,Пятигорск
659495248,2,31.1.1994,Ачинск
659552764,1,3.9.2006,Unknown
659808330,2,1.12.2000,Unknown
660186044,1,24.1,Unknown
660297278,2,6.1.1996,Unknown
660468320,2,9.3.1968,Unknown
660516314,2,15.3.2002,Unknown
660635679,2,20.6.1983,Paris
660757522,2,29.11.1977,Unknown
660846514,1,22.8.1982,Санкт-Петербург
661103844,2,26.6.1986,Unknown
661108021,1,24.6.2008,Unknown
661170444,2,14.10.1983,Москва
661308332,2,27.6.1970,Unknown
661493911,1,2.10.2004,Бор
661713640,2,27.10.1985,Unknown
661765872,2,1.9.1996,Unknown
662219996,1,31.10.2007,Нестеров
662569013,2,,Белогорск
662617351,2,30.8.1978,Unknown
662807516,2,3.12.1994,Пермь
663048052,2,31.3.1984,Unknown
663074603,2,20.1.1983,Майкоп
663300831,2,30.11.1975,Unknown
663328896,2,6.4.2004,Донецк
663334735,2,8.3.1987,Дзержинск
663496820,1,8.9,Георгиевск
663761906,1,28.7.2010,Unknown
664039060,2,16.12.1986,Якутск
664551519,2,28.8.1977,Unknown
665324984,2,17.11.2006,Unknown
665430999,1,14.8.2002,Unknown
665579111,2,18.4,Брянск
665692123,2,23.12.1996,Красный Яр
666402640,2,31.1.1990,Unknown
666480148,2,30.7.1988,Unknown
666771126,2,11.2.2008,Unknown
666830241,1,10.7.2004,Unknown
667095911,2,,Unknown
667144647,2,25.1.1999,Unknown
667251055,2,9.2.1997,Unknown
667416251,2,5.4.1980,Karachi
667749279,1,5.8.2007,Unknown
668124896,1,11.11.2006,Unknown
668344963,2,1.4.1983,Unknown
668346488,2,2.3.1992,Unknown
668711954,1,,Unknown
669458431,2,14.8.2008,Саранск
669583882,1,31.7.1999,Москва
669765451,2,13.10.1986,Unknown
670102701,1,,Москва
670863245,2,8.11.1992,Нижний Новгород
671204877,2,24.7,Unknown
671223166,2,28.12.2007,Unknown
671751877,2,23.3.1973,Кострома
671808571,2,24.11.1989,Unknown
672190295,1,,Орехово-Зуево
672469755,2,,Тель-Авив
672483689,1,11.7.2006,Unknown
672572026,2,12.2.2007,Алексин
672906912,1,4.6.2003,Москва
672981821,2,24.4.2007,Unknown
673082264,2,10.1.1966,Москва
673086985,1,4.12.2000,Unknown
673356216,2,31.12.1971,Unknown
673732974,2,27.3.2005,Unknown
673942661,1,,Красноперекопск
674098095,2,1.3,Улан-Удэ
674249420,2,13.3.2007,Unknown
674475727,1,10.1,Unknown
674504931,1,23.11.2005,Unknown
674558666,1,,Unknown
674708791,2,,Unknown
674719122,2,21.9.1982,Москва
674876616,2,22.1.1977,Unknown
675700867,2,10.4.1970,Знаменск
675777082,2,20.9.2006,Unknown
675918661,2,22.7.1968,Unknown
676157981,2,20.8.1976,Тамбов
676298165,2,18.3.2000,Unknown
676365858,2,26.2.2007,Unknown
676397170,2,,Москва
676542104,2,14.3.2001,Unknown
676960784,2,15.10.2002,Crystal Lake
676971613,2,7.6.1966,Unknown
677320751,2,6.4.1991,Москва
677413383,1,10.4.2010,Unknown
677510132,2,,Aguascalientes
677677730,2,19.10.1973,Москва
677792687,2,13.12.2009,Unknown
677876575,2,5.3.1978,Unknown
678616913,2,27.3.2007,Unknown
678894472,2,14.4,Славянск-на-Кубани
678989013,1,25.4.2009,Unknown
679794554,2,11.6.1997,Unknown
680185871,2,9.8.1974,Unknown
680244720,2,18.4.1993,Нижний Новгород
680835847,2,17.4.1985,Toronto
681496247,1,9.5.2007,Ставрополь
681964128,2,3.4.1986,Unknown
682223387,2,9.8.1997,Unknown
682668523,2,13.1.2007,Ростов-на-Дону
682756224,2,10.3.2007,Unknown
682790038,2,7.7.1987,Ярославль
682985329,2,10.11.1975,Новосибирск
684493381,2,4.4.1963,Unknown
684768362,2,9.1.1975,Unknown
684980693,2,12.11.1996,Unknown
685031767,2,24.3.1984,Тула
685113869,2,18.11.1981,Москва
685759204,2,,Unknown
686039912,2,11.12.1979,Unknown
686048833,1,2.10.2003,Unknown
686567313,2,23.9.1998,Unknown
686700263,2,29.5.1980,Guadalajara
686764011,1,12.1.2000,Unknown
687825595,2,9.1.1999,Unknown
688104563,1,28.7.2009,Unknown
688192473,2,15.1.1998,Unknown
688821461,1,1.12.1965,Unknown
688896003,2,2.9.1994,Unknown
688936853,2,21.11.2007,Unknown
688979894,2,28.3.1992,Unknown
689130082,2,,Покровка
689593034,2,31.3.1994,Faisalabad
689681243,1,7.11.2007,Unknown
690330778,1,,Gotham
690719732,1,13.4.2003,Unknown
690909433,2,4.2.1980,Киев
690933709,1,3.9.2000,Unknown
691253023,2,3.2.1986,Unknown
691257256,2,20.12.1994,Unknown
691705376,1,21.11.2009,Ярославль
691825522,1,16.3.2004,Москва
691873139,1,9.2.2007,Unknown
691983988,2,,Unknown
692180572,1,16.8.2009,Unknown
692509742,2,14.4.1985,Unknown
692584710,2,27.8.2007,Unknown
692724353,2,,Вологда
692900991,2,4.1.1994,Unknown
693205655,2,19.11.1988,Unknown
693207315,2,23.3.1981,Киев
694059767,1,15.2.2009,Unknown
694529129,2,22.5.1938,Unknown
695112937,1,8.9.2007,Unknown
695162730,1,14.3.2005,Unknown
695166423,2,17.2.2005,Unknown
695292073,1,23.12.2003,Unknown
695457644,2,25.11.1960,Unknown
695557145,2,9.10.1990,Unknown
695678785,2,8.5.2007,Гатчина
695794164,2,27.7.2003,Санкт-Петербург
695826361,2,,Unknown
695963516,2,8.7.2006,Unknown
696347334,2,29.8.2006,Unknown
696356422,2,23.11,Unknown
696358981,2,5.12.1995,Unknown
696411949,1,13.3.2007,Unknown
696478565,2,6.5.2009,Unknown
697106785,2,2.8.2001,Геленджик
697152653,1,,Unknown
697331450,2,1.6.1982,Unknown
697426046,2,27.5,Якшур-Бодья
697647913,1,,Москва
697823450,1,27.8.2006,Unknown
698160382,1,5.5,Москва
698570615,2,3.3.1980,Казань
698812014,1,20.8.2007,Unknown
699179975,2,17.12.2000,Santa Fe
699371181,1,3.9,Москва
699625148,1,,Жирновск
699657708,1,,Unknown
699710662,1,13.7.2007,Unknown
699977401,1,24.10.2009,Москва
700165912,2,22.1.1998,Москва
700370763,2,28.3.2001,Иваново
700548562,2,25.5.2002,Unknown
700597196,2,4.4.1977,Herat
700645110,1,15.8.2005,Unknown
700795061,2,4.12,Unknown
701235307,2,,Unknown
701473538,2,13.8.1969,Киров
701618896,2,12.12.1981,Unknown
701623483,2,16.5.2009,Unknown
701709366,2,11.10,Щекино
701968516,2,24.2.1901,Unknown
702102604,2,,Unknown
702284236,2,20.4.1997,Unknown
702885997,1,,Псков
702940063,2,,Unknown
702978040,2,20.1.1982,Unknown
702998349,2,10.7,Шилка
703045593,1,30.1.2008,Unknown
703143889,2,12.3.1983,Unknown
703197032,2,28.2.1995,Unknown
703741253,1,17.9.1986,Unknown
704109008,2,25.12.2003,Unknown
704381405,2,7.5.1999,Москва
704390112,2,10.2.1980,Unknown
704415349,2,8.7.2006,Минусинск
704426787,2,,Оренбург
704724381,2,12.11.1974,Кирово-Чепецк
704727204,2,,Unknown
704968402,2,26.1.2002,Unknown
705226208,2,7.3.2001,Кишинев
705533717,2,6.1.1925,Unknown
705536881,2,,Красногородск
705717090,2,,Unknown
705736438,2,6.12.2001,Unknown
705800670,1,2.3.2010,Россошь
705950313,2,30.11.2003,Unknown
705957022,1,18.2.2008,Unknown
706298506,1,,Unknown
706348033,2,8.10.1988,Unknown
706484526,2,,Москва
706494659,2,19.1.1993,Unknown
706547763,2,11.1.1987,Чита
706878138,2,31.7.1972,Unknown
706898110,2,8.6.1988,Unknown
707399668,1,31.1,Unknown
707646316,2,21.1.1982,Unknown
707810689,2,27.2.1993,Unknown
708003540,2,,Unknown
708144842,2,6.10.1994,Unknown
708423036,1,12.7.2008,Unknown
708445680,2,1.1.2008,Unknown
708524274,2,5.2.2008,Unknown
708533960,2,6.6.1999,Quito
708863552,2,,Unknown
709007817,1,13.3.1994,Unknown
709086723,2,30.5.2007,Unknown
709110584,2,5.3.2008,Unknown
709400258,2,28.3.1990,Unknown
709549936,2,22.5.1989,Unknown
709570154,2,16.3.1993,Unknown
709768431,2,5.4.2000,Unknown
710297556,2,14.11.1951,Unknown
710595685,2,24.4.1983,Alajuela
710627073,2,1.5.1982,Unknown
710665549,2,24.8.1989,Unknown
710866589,2,11.5.2004,Москва
711034939,2,,Unknown
711046990,2,,Unknown
711188241,2,,Москва
711248762,2,15.3.2001,Дербент
711783807,2,8.10.1998,Unknown
711814485,2,2.3.2008,Тверь
712006481,2,,Beirut
712110444,1,23.4.2009,Unknown
712429804,2,28.4.1987,Бишкек
712462792,2,3.7.2006,Ростов-на-Дону
712723528,1,13.11,Unknown
712907661,1,28.1.2008,Unknown
713137811,2,2.11,Москва
713240234,2,,Дзержинск
713289837,1,25.12.2007,Unknown
713324899,2,20.3.2008,Unknown
713354416,2,12.9.1962,Unknown
713369132,1,21.9.1979,Unknown
713680790,2,11.3.1997,Unknown
714060939,1,12.3.2007,Unknown
714584334,2,30.10.2002,Unknown
715210301,2,1.3.2000,Paris
715315654,2,27.3.1989,Unknown
715663909,2,9.10.1993,Тим
715734555,2,20.3.2000,Unknown
715737485,2,12.10.2002,Unknown
715790160,1,7.11.2008,Волгоград
715906105,2,2.6.1995,Unknown
716000367,1,7.7.2000,Unknown
716247653,2,19.5.1973,Москва
716270500,2,,Сызрань
716587420,1,,Unknown
716677409,1,27.4.2001,Unknown
716678278,2,1.4.2008,Unknown
716794597,2,,Unknown
716797338,2,24.7.2001,Unknown
716805558,2,11.7.1998,Unknown
716857513,1,,Unknown
716877146,2,4.5.1985,Москва
717024461,2,16.8.2001,Unknown
717058944,2,3.4.2008,Unknown
717632943,1,6.5.2008,Unknown
718248742,2,25.8.1984,Дмитров
718974890,2,23.11.1989,Unknown
719106999,2,15.1.2005,Unknown
719291652,2,30.10.2007,Unknown
719679408,1,15.4.2008,Unknown
719732457,1,,Нижний Новгород
719851023,2,15.4.2008,Unknown
719936660,1,16.1.1983,Unknown
720029843,2,2.6.1974,Unknown
720148094,2,11.5.1990,Unknown
720765773,2,14.1.2005,Unknown
720945562,2,14.10.1990,Йошкар-Ола
721038625,1,13.6.2003,Unknown
721115939,2,28.9.1980,Йошкар-Ола
721141943,2,12.5.1995,Unknown
721282715,2,24.12.1996,Unknown
721862086,2,23.5.1968,Unknown
721896054,2,25.6.2006,Краснодар
721940615,2,25.12.1984,Unknown
722179862,2,,Unknown
722492938,2,19.9.2002,Unknown
722579882,2,3.7,Unknown
722616441,2,25.11.2007,Unknown
723042550,2,13.12.1992,Unknown
723307973,2,,Unknown
723498220,2,4.5.2008,Unknown
723762179,1,2.2.2007,Unknown
726983514,2,5.5.2008,Unknown
728211881,2,6.5.2008,Unknown
728227231,2,10.12.1988,Unknown
728287400,2,3.1.1997,Unknown
728466025,2,1.1.1991,Unknown
728521336,2,8.9.1973,Cairo
728781177,2,1.6,Симферополь
728789734,2,20.11.1983,Unknown
728878055,2,10.5.2008,Unknown
728940750,2,1.9.1978,Unknown
729108748,2,4.4.1989,Unknown
729139855,1,3.5.2005,Unknown
729474962,2,13.9.1982,Unknown
729501298,2,,Sul Brasil
729537649,2,11.5.1984,Unknown
729572448,2,5.2.2008,Ульяновск
729634886,1,3.3.1998,Unknown
729650474,1,3.2.2008,Unknown
730187538,2,,Unknown
730292120,2,3.6.2003,Unknown
730359535,2,5.5.1994,Unknown
730522770,2,29.12.1977,Unknown
730579993,2,28.8.1978,Unknown
730761887,2,18.6.2002,Unknown
730798780,1,28.12.2005,Unknown
730802657,1,2.2.2007,Unknown
731229048,1,23.7.2007,Unknown
731347579,2,11.11,Unknown
731467549,1,9.7.2009,Unknown
731590742,2,9.10.2007,Unknown
731638082,1,9.10.1990,Unknown
731643650,2,20.7,Москва
731751337,2,8.3.1991,Москва
731843174,1,27.5.1991,Unknown
731999818,2,4.10.1957,Quito
732010151,1,3.6.2008,Unknown
732031334,2,18.1.1987,Unknown
732089943,2,21.5.2009,Unknown
732182446,2,1.1.1963,Unknown
732404151,2,1.1.2005,Unknown
732436115,2,,Unknown
732508244,1,13.12.2007,Серпухов
732562879,2,24.3.2003,Unknown
732728526,2,16.9.1969,Unknown
732756877,1,,Unknown
732757361,1,,Unknown
732771876,2,14.6.1982,Unknown
732794237,1,31.7.2006,Unknown
732857916,2,2.2.1995,Unknown
732860807,2,2.6.2008,Unknown
732867236,2,8.7.2010,Казань
732909515,2,9.5.1983,Unknown
733291612,1,11.4.2008,Unknown
733305627,2,5.1.1998,Unknown
733383744,2,4.4.2000,Unknown
733486770,2,25.6.1994,Unknown
733756475,2,8.6.1994,Unknown
733775545,2,4.10.1991,Ереван
734034508,1,,Москва
734156843,2,18.11.1993,Unknown
734338434,1,,Unknown
734462351,2,10.1.2001,Unknown
734573333,2,,Unknown
734639843,2,17.5.2007,Unknown
734678095,2,9.1.2008,Unknown
734707405,1,10.7.2004,Пенза
734874826,2,,Москва
734955656,1,,Москва
735378092,2,19.5.1974,Unknown
735381622,1,27.6.1999,Unknown
735418151,2,10.5.1962,Unknown
735420653,2,26.7.1988,Unknown
735823323,2,14.2.1977,Unknown
735830621,2,4.12.2003,Colonia Los Angeles
736022634,1,11.10,Unknown
736048386,2,11.10.1978,Unknown
736065038,2,3.10.1981,Unknown
736251890,2,31.8.2007,Unknown
736254464,2,24.8.2000,Unknown
736493282,2,6.4.1993,Unknown
736747613,1,25.6.2003,Орёл
736807627,1,,Unknown
737085403,2,4.6.1992,Unknown
737168939,2,10.4.1997,Unknown
737185479,1,15.1.2009,Unknown
737900603,2,23.5.1975,Unknown
738016178,1,22.8,Unknown
738293697,1,8.12.1999,Unknown
738602402,1,15.11.2000,Unknown
738767278,2,13.7.1995,Unknown
738804586,2,2.4.1980,Unknown
738825336,2,6.3.2000,Unknown
738830671,2,,Unknown
739044851,2,4.12.2007,Unknown
739102433,2,7.8.2007,Unknown
739224744,2,8.3.1986,Казань
739286473,2,11.9.1988,Unknown
739320929,1,2.3.2000,Москва
739439911,1,8.7.1999,Unknown
739558062,2,20.3.2002,Санкт-Петербург
739689676,2,23.6.1979,Unknown
739754172,1,20.8.1999,Unknown
739987911,2,6.4.1981,Unknown
740388847,2,,Unknown
740389849,2,1.9.1993,Unknown
740467973,2,11.5.1948,Unknown
740761722,2,26.9.1987,Unknown
740829601,2,23.10.1968,Unknown
741141597,2,1.5.1980,Unknown
741549692,1,,Unknown
741590687,2,30.12.1997,Unknown
741687532,2,5.10.1979,Unknown
741786134,1,,Курай
741959711,2,12.12.1981,Unknown
742047574,1,19.7.2007,Unknown
742253157,2,3.12.1977,Unknown
742434837,2,21.8.1996,Unknown
742572672,2,24.9.2009,Unknown
742740029,1,,Unknown
742913952,1,14.9.2008,Красноярск
742916906,1,,Unknown
742950317,1,4.3.2008,Unknown
743163355,2,15.12.1984,Unknown
743234172,2,27.4.2009,Unknown
743283613,2,,Unknown
743303775,2,22.3.1996,Челябинск
743380584,1,1.8.2002,Unknown
743476634,2,16.3.1994,Unknown
743568422,2,15.10.2006,Unknown
743703686,2,11.12.1988,Фергана
743754882,2,19.8.1990,Москва
744123403,2,5.7,Unknown
744186802,2,9.12.1980,Unknown
744281141,2,4.4.1995,Hong Kong
744587204,1,1.5.2010,Unknown
744759662,1,5.12,Unknown
744836754,2,,Тамбов
744995960,2,8.10.2000,Unknown
745309281,1,5.7.2004,Unknown
745525732,2,19.3.1987,Unknown
745819749,1,22.6.2009,Unknown
746227747,1,11.8.2000,Unknown
746491849,2,9.11.1990,Unknown
746656075,2,12.9.1976,Cochabamba
746718089,2,15.10.1992,Unknown
746955192,2,19.1.2008,Unknown
747090025,1,6.9.2007,Unknown
747106304,2,,Unknown
747179635,2,10.12.1988,Сороки
