user_id,sex,bdate,city,age
564058788,Мужской,1.4,Уфа,
564271509,Мужской,8.8,Unknown,
564708649,Женский,21.11.1983,Unknown,41.0
564797443,Женский,Неизвестно,Unknown,
565307730,Женский,4.4.1985,Новосибирск,39.0
565654746,Женский,3.3.2004,Севастополь,21.0
566261134,Женский,15.5.2005,Unknown,19.0
566365792,Женский,27.10.1996,Unknown,28.0
566652787,Мужской,Неизвестно,Unknown,
566657500,Женский,5.5.1993,Unknown,31.0
566943802,Женский,9.3.2006,Москва,19.0
567002491,Мужской,26.1.1988,Riyadh,37.0
567225368,Мужской,22.3.2002,Комаричи,23.0
567471155,Женский,10.6.1982,Архангельск,42.0
567658150,Женский,Неизвестно,Unknown,
567723652,Женский,21.4.1992,Димитровград,32.0
567960070,Мужской,Неизвестно,Ангарск,
568421871,Женский,4.4.2000,Los Angeles,24.0
569471971,Женский,7.11.1979,Unknown,45.0
569813845,Женский,10.3.1983,Unknown,42.0
570110052,Женский,Неизвестно,Pune,
570356914,Женский,26.7,Unknown,
571133385,Женский,13.12,Тараз,
571227380,Женский,10.2.1977,Москва,48.0
571498566,Мужской,24.1.2007,Unknown,18.0
571530494,Женский,1.1,Unknown,
571666510,Женский,23.7,Уфа,
572165948,Женский,25.3.1994,Unknown,30.0
572766104,Женский,Неизвестно,Unknown,
572779191,Женский,8.4.2010,Unknown,14.0
572984767,Женский,10.6.1980,Казань,44.0
572998141,Женский,26.10,Unknown,
574535811,Женский,Неизвестно,Архангельск,
574772968,Женский,17.9.1978,Unknown,46.0
575783767,Женский,13.5.1982,Unknown,42.0
575898083,Мужской,12.12,Волхов,
576054161,Женский,15.6.1996,Unknown,28.0
576412141,Женский,29.10.1984,Уфа,40.0
576698690,Женский,Неизвестно,Unknown,
577137602,Мужской,16.12,Unknown,
577313766,Женский,22.10.1990,Unknown,34.0
577484358,Женский,6.10.1984,Unknown,40.0
577710255,Женский,9.1.2000,Unknown,25.0
578411109,Мужской,17.12.2003,Unknown,21.0
578899907,Женский,18.5,Москва,
578975560,Женский,23.11,Unknown,
579059391,Женский,25.7.1984,Буденновск,40.0
579085958,Женский,11.4.1981,Усмань,43.0
579203482,Женский,6.1.1975,Unknown,50.0
579213459,Мужской,22.11.2002,Unknown,22.0
579346182,Мужской,Неизвестно,Unknown,
579524175,Женский,16.8.1981,Рыбинск,43.0
580098603,Женский,24.3.1978,Unknown,47.0
580207094,Женский,Неизвестно,Москва,
580810944,Женский,4.8.1979,Семей,45.0
581370331,Женский,Неизвестно,Baghdad,
581776572,Мужской,9.3.2007,Unknown,18.0
582152260,Мужской,5.11.2009,Unknown,15.0
582633790,Женский,19.7.2005,Москва,19.0
582807784,Женский,9.9.1982,Toronto,42.0
582845099,Мужской,Неизвестно,Unknown,
583401811,Женский,22.7.1994,Bangkok,30.0
583513765,Женский,14.2,Змеиногорск,
584124346,Женский,2.7.1992,Unknown,32.0
584344785,Женский,21.10.1980,Санкт-Петербург,44.0
584704477,Мужской,25.11.2009,Unknown,15.0
584801029,Женский,10.5.1978,Unknown,46.0
584914888,Женский,1.1.1984,Frankfurt am Main,41.0
585281655,Женский,6.11.2000,Unknown,24.0
585308965,Женский,6.3,Unknown,
586047154,Женский,1.6.2002,Unknown,22.0
586249141,Женский,Неизвестно,Unknown,
586556244,Мужской,26.1.2003,Unknown,22.0
586576323,Мужской,29.9,Вольск,
586718182,Женский,30.5.1984,Unknown,40.0
586754293,Женский,Неизвестно,Unknown,
586861529,Женский,7.3.1995,Краснодар,30.0
587163178,Женский,Неизвестно,Донецк,
587178357,Мужской,5.5.2003,Unknown,21.0
587361663,Мужской,16.3,Unknown,
587776118,Женский,7.7.1989,Unknown,35.0
588517972,Женский,15.11.2003,Оренбург,21.0
589047371,Женский,5.7.1993,Unknown,31.0
589487205,Женский,25.8.1975,Unknown,49.0
590241782,Женский,23.9.1983,Unknown,41.0
590395483,Мужской,11.6.2003,Unknown,21.0
591041295,Мужской,16.9.2005,Шахтерск,19.0
591353599,Женский,8.3.2006,Unknown,19.0
591650301,Мужской,28.12.2001,Буйнакск,23.0
591896700,Женский,26.1.2002,Арзамас,23.0
592264651,Мужской,Неизвестно,Unknown,
592736757,Женский,29.4.1977,Unknown,47.0
592793272,Мужской,2.2.2004,Березовка,21.0
592889467,Женский,13.4.2000,Unknown,24.0
593166874,Женский,24.12.1977,Unknown,47.0
593393710,Женский,2.10.1987,Unknown,37.0
593700063,Мужской,18.8,Москва,
593716351,Мужской,26.6.2002,Unknown,22.0
593897869,Женский,15.1.2003,Unknown,22.0
594269314,Женский,24.4.2006,Unknown,18.0
594870921,Мужской,4.8,Мценск,
595332207,Мужской,Неизвестно,Unknown,
595353010,Мужской,12.12,Москва,
595743189,Женский,22.1.2003,Unknown,22.0
596307268,Женский,Неизвестно,Unknown,
596532685,Мужской,1.4.2008,Unknown,16.0
596744292,Женский,18.2.1982,Unknown,43.0
596854232,Мужской,14.3.2001,Unknown,24.0
597350218,Мужской,11.11.2001,Unknown,23.0
598076720,Мужской,Неизвестно,Unknown,
598869729,Мужской,6.2.2006,Москва,19.0
598927372,Женский,7.2.1994,Астана,31.0
599272721,Женский,27.9.1995,Unknown,29.0
599847529,Женский,16.3.1981,Unknown,44.0
600947820,Мужской,11.11,Unknown,
601266800,Мужской,13.7,Unknown,
601332256,Женский,3.9.1993,Unknown,31.0
601366217,Мужской,31.8.1999,Los Angeles,25.0
601900921,Мужской,15.12.2005,Unknown,19.0
602258237,Женский,10.3.2005,Unknown,20.0
602279833,Женский,24.6.1995,Unknown,29.0
602314691,Мужской,11.11.2001,Unknown,23.0
602632767,Женский,18.12.2006,Советск,18.0
602679235,Женский,26.11.1980,Unknown,44.0
602943291,Женский,23.3,Симферополь,
603037480,Мужской,23.7.2006,Unknown,18.0
603072744,Женский,14.5.2003,Unknown,21.0
603142455,Женский,26.2.2006,Тюмень,19.0
603232108,Женский,19.8.1992,Ariana,32.0
603684317,Женский,28.1.1986,Воронеж,39.0
603871648,Женский,Неизвестно,Санкт-Петербург,
604261234,Женский,17.12.2003,Дзержинск,21.0
605528735,Женский,24.3.1978,Unknown,47.0
605588007,Женский,3.9.2005,Unknown,19.0
605723853,Женский,18.2.2004,Unknown,21.0
605845089,Женский,Неизвестно,Unknown,
605904761,Мужской,28.8.1978,Unknown,46.0
605981161,Женский,8.8.1999,Караганда,25.0
606594800,Женский,14.9.1980,Unknown,44.0
606684651,Женский,Неизвестно,Тула,
606726709,Женский,5.12.1981,Taipei,43.0
606735924,Женский,30.11.1999,Москва,25.0
606811215,Женский,21.7.1997,Unknown,27.0
606958580,Женский,22.1.1982,Unknown,43.0
607638547,Женский,11.1.2004,Moscow,21.0
607792971,Мужской,2.7.2006,Unknown,18.0
607898106,Женский,Неизвестно,Скидель,
608322529,Женский,28.7.2003,New York City,21.0
608493741,Мужской,21.2.2002,Москва,23.0
608700475,Мужской,Неизвестно,Россошь,
609041918,Женский,1.12.2000,Москва,24.0
609340722,Женский,Неизвестно,Самара,
609484341,Мужской,20.6.2002,Пермь,22.0
609623232,Женский,12.1.2002,Москва,23.0
609752473,Женский,Неизвестно,Сыктывкар,
609872528,Мужской,1.1.2007,Алматы,18.0
609928389,Женский,21.10.2003,Акша,21.0
610522759,Женский,2.12.1969,Unknown,55.0
610719644,Женский,7.8.1988,Unknown,36.0
610861635,Мужской,15.8.2003,Рубцовск,21.0
610904988,Женский,28.11.2000,Unknown,24.0
611002857,Женский,15.8.1987,Санкт-Петербург,37.0
611176842,Женский,18.10.1988,Unknown,36.0
611310646,Мужской,10.8,Сочи,
611716694,Мужской,16.6.2006,Unknown,18.0
611811559,Мужской,29.2,Unknown,
611855883,Женский,13.2.1977,Unknown,48.0
611997501,Мужской,16.7.2008,Unknown,16.0
612183941,Женский,1.10.1972,Unknown,52.0
612245889,Женский,20.1.2005,Барнаул,20.0
612530945,Мужской,21.7.2000,Unknown,24.0
612664798,Женский,20.10.1970,Суздаль,54.0
612666023,Женский,13.9.2002,Москва,22.0
612738740,Мужской,1.1.2006,Unknown,19.0
612812244,Женский,20.2.1978,Санкт-Петербург,47.0
613309747,Женский,13.8.1988,Unknown,36.0
613634249,Мужской,Неизвестно,Ярославль,
613866457,Женский,Неизвестно,Unknown,
613929639,Женский,3.1.1975,Unknown,50.0
614015856,Мужской,13.10.2008,Санкт-Петербург,16.0
614090010,Женский,23.3.2006,Unknown,19.0
614230625,Женский,15.12.2001,Unknown,23.0
614453048,Женский,6.12.2005,Unknown,19.0
614505002,Женский,12.2.2002,Unknown,23.0
614561962,Женский,28.10,Unknown,
614627237,Женский,Неизвестно,Unknown,
614789536,Мужской,8.1.2006,Unknown,19.0
615023521,Женский,10.9.1969,Unknown,55.0
615224981,Мужской,21.7.2007,Unknown,17.0
615226367,Женский,Неизвестно,Unknown,
615552114,Женский,5.8.1988,Unknown,36.0
615719299,Женский,30.4.2010,Симферополь,14.0
615996565,,Неизвестно,Unknown,
616282797,Мужской,8.6.2006,Unknown,18.0
616587967,Мужской,26.9.2006,Unknown,18.0
616702361,Мужской,27.9.2006,Unknown,18.0
616987505,Женский,31.10.1994,Ачинск,30.0
617060471,Мужской,5.12.2002,Unknown,22.0
617361243,,Неизвестно,Unknown,
617679846,Женский,14.10.1981,Воронеж,43.0
617740171,Женский,25.12.1980,Karachi,44.0
617746136,Женский,14.9.1978,Unknown,46.0
619318179,Мужской,8.9.2004,Сочи,20.0
619350726,Женский,17.6.1983,Unknown,41.0
619578319,Мужской,31.8,Unknown,
620004689,Женский,25.7.1996,Unknown,28.0
620428793,Женский,15.3.2005,Киров,20.0
620707707,Женский,6.6.1985,Екатеринбург,39.0
620885115,Женский,5.10.2006,Москва,18.0
620909687,Мужской,23.1.2006,Unknown,19.0
621047633,Женский,20.12.1970,Unknown,54.0
621109596,Женский,9.4.1982,Темрюк,42.0
621427764,Женский,26.10.1991,Курган,33.0
621452415,Женский,3.3.1986,Владивосток,39.0
621658049,Женский,20.4.1999,New York City,25.0
622075211,Женский,Неизвестно,Unknown,
622612088,Женский,15.2.1983,Unknown,42.0
622629947,Мужской,17.9.1989,Улан-Удэ,35.0
622770062,Женский,23.4.1986,Unknown,38.0
622856375,Женский,Неизвестно,Unknown,
622978461,Женский,11.3.2009,Брянск,16.0
623165827,Женский,Неизвестно,Unknown,
623615317,Женский,Неизвестно,Магадан,
624266544,Женский,Неизвестно,Кимовск,
624327271,Женский,Неизвестно,Харьков,
624969529,Женский,20.6.1985,Unknown,39.0
625117074,Женский,26.1.1993,Луганск,32.0
625684006,Женский,Неизвестно,Кинешма,
626225657,Женский,15.3.1979,Unknown,46.0
626246281,Женский,13.7.1991,Unknown,33.0
626906247,Женский,13.2.1995,Родники,30.0
627216376,Женский,Неизвестно,Киров,
627419720,Мужской,31.1,Избушки,
628089312,Женский,25.6.2007,Unknown,17.0
628167617,Мужской,8.9.2007,Manila,17.0
628232545,Женский,5.5.1994,Chicago,30.0
628244505,Женский,15.1.1987,Unknown,38.0
628485144,Мужской,3.7.2006,Unknown,18.0
628617685,Женский,20.10.1981,Unknown,43.0
628981822,Женский,4.9.2006,Unknown,18.0
